11
6
0.2266	-0.0312
0.2951	-0.0638
0.2788	-0.0997
0.2103	-0.0622
0.2152	-0.0540
0.2201	-0.0426
5
0.1632	-0.0270
0.2137	-0.0547
0.2089	-0.0628
0.1485	-0.1721
0.1029	-0.1444
5
0.1297	0.0030
0.1689	-0.0149
0.1624	-0.0263
0.1020	-0.1437
0.0645	-0.1209
4
0.1698	-0.1816
0.2252	-0.0756
0.3329	-0.1343
0.2839	-0.2534
7
-0.0654	0.1567
-0.0458	0.1453
-0.0621	0.1094
-0.1208	-0.0096
-0.1942	0.0327
-0.0980	0.2203
-0.0458	0.1909
4
-0.1552	0.2534
-0.0997	0.2207
-0.1959	0.0332
-0.2612	0.0707
6
0.1312	0.0044
0.1769	0.0908
0.2649	0.0436
0.2258	-0.0298
0.2192	-0.0412
0.1703	-0.0135
4
-0.3533	0.1753
-0.2131	0.2177
-0.2767	0.0823
-0.3696	0.1394
6
-0.0284	0.1737
0.0498	0.1427
-0.0252	-0.0465
-0.1034	-0.0155
-0.0627	0.0856
-0.0561	0.1052
6
0.0679	0.0140
0.0924	0.0009
0.0484	-0.1132
-0.0201	-0.0724
0.0370	0.0890
0.0875	0.0678
5
0.2278	-0.0306
0.2669	0.0428
0.3696	-0.0126
0.3321	-0.0811
0.2963	-0.0632
