36
14
-0.2799	0.2940
-0.1694	0.4082
-0.1361	0.4426
-0.1004	0.4082
-0.0802	0.3891
-0.0897	0.3784
-0.0208	0.3119
-0.1373	0.1918
-0.2134	0.2655
-0.2360	0.2429
-0.2490	0.2548
-0.2621	0.2405
-0.2871	0.2655
-0.2692	0.2833
7
-0.4655	0.4098
-0.4952	0.3468
-0.5023	0.3313
-0.6200	0.3753
-0.6165	0.4098
-0.6093	0.4788
-0.4643	0.4134
4
-0.3997	0.0389
-0.3652	0.0247
-0.4069	-0.0728
-0.4413	-0.0585
4
-0.6149	0.1597
-0.5174	0.1110
-0.5471	0.0099
-0.6387	0.0242
4
-0.5046	0.1009
-0.4178	0.0593
-0.4463	0.0011
-0.5331	0.0427
6
-0.4903	-0.0889
-0.4535	-0.1269
-0.5617	-0.2315
-0.5831	-0.2042
-0.5545	-0.1780
-0.5676	-0.1626
6
0.5055	-0.3823
0.5780	-0.3110
0.6387	-0.3716
0.5768	-0.4346
0.5626	-0.4215
0.5542	-0.4311
4
0.3732	-0.4671
0.4338	-0.5527
0.3732	-0.5955
0.3125	-0.5099
4
0.3600	-0.4200
0.4147	-0.3629
0.4979	-0.4425
0.4444	-0.4996
6
-0.3250	0.1876
-0.2572	0.1615
-0.2834	0.0937
-0.2525	0.0818
-0.2691	0.0355
-0.3690	0.0735
12
-0.1531	-0.1756
-0.1258	-0.2029
-0.1151	-0.1922
0.0383	-0.3480
-0.0378	-0.4217
-0.1258	-0.3325
-0.1662	-0.3730
-0.2364	-0.3016
-0.2019	-0.2683
-0.1947	-0.2755
-0.1757	-0.2564
-0.2054	-0.2267
8
-0.3272	-0.0166
-0.1810	-0.1629
-0.4390	-0.4209
-0.5864	-0.2734
-0.4925	-0.1795
-0.4639	-0.2092
-0.3534	-0.0998
-0.3819	-0.0701
4
-0.0357	-0.6565
0.0107	-0.6090
0.0832	-0.6803
0.0345	-0.7255
4
0.0845	-0.6816
0.1404	-0.7363
0.0940	-0.7838
0.0358	-0.7268
26
0.3411	-0.0753
0.4077	-0.1383
0.4184	-0.1264
0.4778	-0.1835
0.4041	-0.2608
0.3827	-0.2405
0.3411	-0.2845
0.3708	-0.3131
0.2923	-0.3963
0.2674	-0.3725
0.2317	-0.4106
0.2507	-0.4296
0.1782	-0.5069
0.1615	-0.4914
0.1247	-0.5306
0.1413	-0.5473
0.0878	-0.6032
-0.0085	-0.5116
0.1033	-0.3939
0.0866	-0.3785
0.2127	-0.2453
0.2091	-0.2417
0.2757	-0.1716
0.2697	-0.1668
0.3030	-0.1323
0.2947	-0.1240
4
-0.5739	0.2923
-0.4919	0.2579
-0.5311	0.1639
-0.6132	0.1972
12
0.2904	-0.5314
0.3308	-0.5861
0.3463	-0.5766
0.3701	-0.6123
0.3201	-0.6503
0.3118	-0.6265
0.2333	-0.6777
0.1917	-0.6265
0.2226	-0.6028
0.1965	-0.5671
0.2440	-0.5267
0.2642	-0.5516
4
-0.4711	0.2559
-0.4129	0.2297
-0.4592	0.1239
-0.5187	0.1501
4
-0.1196	-0.5872
-0.0732	-0.5409
-0.0185	-0.5968
-0.0649	-0.6419
4
-0.2384	-0.0092
-0.0565	0.1846
0.2241	-0.0793
0.0410	-0.2719
6
-0.0555	-0.7013
-0.0115	-0.7453
-0.0650	-0.7988
-0.0828	-0.7822
-0.1006	-0.8000
-0.1268	-0.7738
4
-0.3984	0.2292
-0.3461	0.2078
-0.3912	0.0924
-0.4435	0.1126
4
-0.3923	-0.4778
-0.3233	-0.4065
-0.2615	-0.4671
-0.3304	-0.5373
4
-0.1521	-0.6127
-0.0867	-0.6757
-0.1498	-0.7411
-0.2151	-0.6793
5
-0.6212	-0.1012
-0.5808	-0.0964
-0.5760	-0.1321
-0.5926	-0.1487
-0.6140	-0.1523
5
-0.4721	-0.0707
-0.4495	-0.0683
-0.4222	-0.0969
-0.4519	-0.1254
-0.4888	-0.0873
4
0.5675	-0.4506
0.6020	-0.4862
0.5865	-0.5017
0.5508	-0.4660
4
-0.5835	-0.0225
-0.5181	-0.0296
-0.5264	-0.0939
-0.5906	-0.0867
4
0.2308	-0.0565
0.2914	0.0065
0.3081	-0.0089
0.2474	-0.0719
4
-0.5970	-0.1879
-0.5684	-0.1629
-0.5554	-0.1784
-0.5839	-0.2046
11
-0.4132	0.5119
-0.3276	0.6177
-0.2063	0.4976
-0.2717	0.4144
-0.3086	0.4441
-0.3300	0.4108
-0.4013	0.3074
-0.4750	0.3431
-0.4417	0.4108
-0.4179	0.4560
-0.3953	0.4941
6
-0.5688	0.7394
-0.5082	0.8000
-0.4024	0.6954
-0.4404	0.6573
-0.4559	0.6728
-0.4785	0.6502
7
-0.3968	0.6881
-0.3291	0.6203
-0.4147	0.5145
-0.4444	0.5419
-0.4705	0.5193
-0.5157	0.5645
-0.4860	0.5954
6
-0.5627	0.5451
-0.5151	0.4999
-0.4985	0.5178
-0.4699	0.4892
-0.5139	0.4429
-0.5900	0.5154
4
-0.4673	0.4846
-0.4198	0.4560
-0.4436	0.4108
-0.4911	0.4346
5
-0.5737	0.6862
-0.4881	0.5958
-0.5178	0.5649
-0.5369	0.5435
-0.5963	0.6029
