10
65
-0.1160	0.6751
-0.0263	0.6669
-0.0590	0.1875
-0.1698	0.0766
-0.3329	-0.0864
-0.4650	0.0375
-0.4650	0.0424
-0.4634	0.0457
-0.4634	0.0506
-0.4617	0.0538
-0.4601	0.0587
-0.4601	0.0620
-0.4585	0.0669
-0.4568	0.0701
-0.4552	0.0750
-0.4536	0.0783
-0.4519	0.0815
-0.4503	0.0864
-0.4487	0.0897
-0.4454	0.0946
-0.4438	0.0978
-0.4405	0.1027
-0.4373	0.1060
-0.4340	0.1109
-0.4291	0.1158
-0.4258	0.1207
-0.4177	0.1321
-0.4063	0.1435
-0.3965	0.1565
-0.3851	0.1712
-0.3720	0.1875
-0.3590	0.2038
-0.3459	0.2201
-0.3329	0.2381
-0.3199	0.2576
-0.3068	0.2756
-0.2921	0.2984
-0.2775	0.3212
-0.2644	0.3441
-0.2497	0.3669
-0.2383	0.3897
-0.2253	0.4142
-0.2139	0.4370
-0.2025	0.4598
-0.1927	0.4827
-0.1813	0.5039
-0.1682	0.5381
-0.1649	0.5463
-0.1617	0.5544
-0.1584	0.5609
-0.1552	0.5691
-0.1519	0.5756
-0.1503	0.5838
-0.1470	0.5903
-0.1438	0.5984
-0.1421	0.6050
-0.1389	0.6115
-0.1372	0.6196
-0.1340	0.6262
-0.1307	0.6327
-0.1291	0.6408
-0.1258	0.6474
-0.1242	0.6555
-0.1209	0.6620
-0.1193	0.6686
4
-0.2938	-0.1281
-0.2188	-0.0514
-0.1291	-0.1395
-0.2041	-0.2161
6
-0.1730	0.0006
-0.1665	0.0071
-0.0801	0.1049
-0.0279	0.0576
-0.1208	-0.0467
-0.1665	-0.0060
10
0.0508	0.2778
0.3949	0.2566
0.3900	0.2028
0.4324	0.1979
0.4650	0.1946
0.4552	0.1098
0.3883	0.1164
0.3916	0.1408
0.0899	0.1653
0.0051	0.1718
6
-0.0117	0.0163
0.0502	-0.0473
-0.0476	-0.1419
-0.0623	-0.1256
-0.0851	-0.1484
-0.1324	-0.1011
12
0.0698	-0.0809
0.3291	-0.0907
0.3307	-0.1086
0.3992	-0.1086
0.3731	-0.3939
-0.0117	-0.3907
-0.0036	-0.3597
-0.0786	-0.3516
-0.1112	-0.3043
0.0046	-0.1803
0.0372	-0.1787
0.0405	-0.0939
6
0.0106	0.4117
0.1623	0.4003
0.1574	0.3449
0.1068	0.3481
0.1052	0.3188
0.0041	0.3269
4
0.3297	0.3835
0.4536	0.3753
0.4471	0.2808
0.3231	0.2889
4
0.1766	0.4051
0.3022	0.3970
0.2956	0.3024
0.1717	0.3105
4
0.1051	-0.5316
0.2860	-0.5267
0.3382	-0.5854
0.2567	-0.6751
