9
10
-0.6209	-0.0618
-0.5740	-0.0200
-0.5636	-0.0096
-0.4158	-0.1643
-0.5114	-0.2599
-0.5792	-0.1938
-0.5966	-0.2112
-0.6522	-0.1521
-0.6279	-0.1243
-0.6539	-0.0930
6
-0.0515	-0.1328
0.0232	-0.2092
-0.1037	-0.3344
-0.2010	-0.2284
-0.1176	-0.1484
-0.0950	-0.1693
4
-0.2578	-0.3030
-0.1674	-0.3899
-0.3881	-0.6176
-0.4785	-0.5307
10
-0.7317	-0.7305
-0.5475	-0.5515
-0.4241	-0.6697
-0.4467	-0.6940
-0.4241	-0.7166
-0.5093	-0.8000
-0.5631	-0.7496
-0.5927	-0.7774
-0.6448	-0.7270
-0.6917	-0.7739
6
0.5649	0.8000
0.7317	0.7253
0.6014	0.4350
0.4762	0.4907
0.5649	0.6870
0.5232	0.7062
8
-0.0147	0.6421
0.0965	0.5135
0.0670	0.4805
0.0930	0.4492
-0.0947	0.2771
-0.1173	0.2962
-0.2580	0.1711
-0.3727	0.3032
8
0.1949	0.5136
0.2992	0.6074
0.5408	0.3398
0.4087	0.2147
0.3148	0.3154
0.3322	0.3328
0.2557	0.4162
0.2696	0.4302
4
0.0509	0.7068
0.1413	0.7919
0.2785	0.6338
0.1864	0.5503
7
0.0997	0.2949
0.1675	0.3558
0.2092	0.3940
0.4073	0.1837
0.3621	0.1368
0.3187	0.1872
0.2544	0.1264
