4
21
0.0077	0.0890
0.0013	0.0367
0.0557	0.0303
0.1101	0.0238
0.1645	0.0173
0.1742	0.0695
0.2135	0.0663
0.2527	0.0630
0.2571	0.1065
0.2614	0.1500
0.2658	0.1935
0.2690	0.2441
0.2722	0.2948
0.2239	0.2981
0.1755	0.3014
0.1272	0.3047
0.0788	0.3080
0.0305	0.3113
0.0240	0.2524
0.0175	0.1935
0.0126	0.1412
18
0.0403	-0.0153
0.0331	-0.0734
0.0259	-0.1316
0.0186	-0.1897
0.0114	-0.2479
0.0042	-0.3060
0.0557	-0.3117
0.1071	-0.3174
0.1586	-0.3231
0.2100	-0.3287
0.2172	-0.2700
0.2244	-0.2111
0.2316	-0.1523
0.2388	-0.0935
0.2460	-0.0347
0.1946	-0.0299
0.1431	-0.0250
0.0917	-0.0201
21
-0.2527	0.0312
-0.2592	-0.0243
-0.2657	-0.0799
-0.2722	-0.1355
-0.2461	-0.1723
-0.2200	-0.2090
-0.1939	-0.2457
-0.1678	-0.2825
-0.1253	-0.2879
-0.0828	-0.2933
-0.0403	-0.2987
-0.0354	-0.2481
-0.0305	-0.1975
-0.0256	-0.1469
-0.0208	-0.0963
-0.0159	-0.0456
-0.0110	0.0050
-0.0593	0.0103
-0.1077	0.0155
-0.1561	0.0208
-0.2044	0.0260
19
-0.2422	0.3287
-0.2467	0.2842
-0.2511	0.2396
-0.2555	0.1950
-0.2588	0.1606
-0.2620	0.1263
-0.2091	0.1191
-0.1561	0.1119
-0.1031	0.1047
-0.0502	0.0975
0.0028	0.0902
0.0076	0.1426
0.0125	0.1950
0.0190	0.2538
0.0255	0.3125
-0.0281	0.3157
-0.0816	0.3190
-0.1352	0.3223
-0.1887	0.3255
