4
4
-0.9196	-0.4015
-0.8527	-0.4096
-0.8592	-0.4634
-0.9261	-0.4553
4
-0.8958	-0.2673
-0.7718	-0.2804
-0.7849	-0.3896
-0.9088	-0.3766
6
-0.8943	0.2960
-0.6464	0.2732
-0.6790	-0.0790
-0.7231	-0.0758
-0.7263	-0.1117
-0.9318	-0.0921
14
-0.4917	0.4634
0.1393	0.3966
0.1002	0.0313
0.6318	-0.0241
0.6220	-0.1219
0.6839	-0.1285
0.7296	0.2987
0.8356	0.2873
0.8307	0.2433
0.9318	0.2319
0.8731	-0.3274
-0.1444	-0.2214
-0.1151	0.0542
-0.5292	0.0966
