11
12
-0.0534	-0.2640
0.1423	-0.2803
0.1423	-0.3080
0.1716	-0.3113
0.1618	-0.3977
0.1618	-0.4026
0.1015	-0.3977
0.0428	-0.3928
0.0412	-0.3977
0.0363	-0.4271
-0.0648	-0.4156
-0.0648	-0.3977
4
0.0129	0.3225
0.2428	0.2932
0.2314	0.2002
0.0048	0.2247
4
-0.2041	0.4155
-0.0492	0.4008
-0.0574	0.2769
-0.2090	0.2883
4
-0.3878	0.1168
-0.2850	0.1054
-0.2997	-0.1066
-0.3992	-0.0968
4
-0.3806	0.4271
-0.2371	0.4173
-0.2436	0.2754
-0.3855	0.2868
4
-0.0503	-0.1233
0.1796	-0.1461
0.1714	-0.2391
-0.0617	-0.2130
4
0.3242	0.3540
0.3992	0.3491
0.3926	0.2220
0.3144	0.2252
5
-0.2096	0.1760
0.2975	0.1320
0.3204	0.0472
0.2568	-0.1306
-0.2324	-0.0882
8
-0.3743	-0.1675
-0.0922	-0.1919
-0.1003	-0.2963
-0.1982	-0.2930
-0.2031	-0.3256
-0.2830	-0.3175
-0.2846	-0.2800
-0.3824	-0.2702
4
0.2674	0.3590
0.3228	0.3541
0.3131	0.2253
0.2625	0.2286
4
0.0210	0.4077
0.2232	0.3865
0.2166	0.3164
0.0128	0.3376
